Movie,Character_ID,Line_Index,Dialogue,Character
Harry Potter and the Deathly Hallows: Part 1,GINNY_5,1238,I see.,GINNY
Harry Potter and the Deathly Hallows: Part 1,GINNY_6,1244,"Zip me up, will you.",GINNY
Harry Potter and the Deathly Hallows: Part 1,GINNY_7,1251,"Seems silly, doesn’t it? A wedding. Given everything that’s going on.",GINNY
Harry Potter and the Deathly Hallows: Part 1,HARRY_30,1255,"Maybe that’s the best reason to have it. Because of everything that’s going on. Her chin turns, coming into profile, her face very close. Then she folds into him and they are kissing. Long. Deep.",HARRY
Harry Potter and the Deathly Hallows: Part 1,GEORGE_8,1267,Morning.,GEORGE
Harry Potter and the Deathly Hallows: Part 1,ARTHUR WEASLEY_8,1272,"How’s it look on your end, boys? (CONTINUED)",ARTHUR WEASLEY
Harry Potter and the Deathly Hallows: Part 1,FRED_10,1278,"Brilliant! Just then, the silk snaps and the trees in the surrounding orchard shiver in a rush of wind. Everyone steps clear of the marquee and watches a TALL WIZARD with GRIZZLED HAIR and SCARRED CHEEK materialize. RUFUS",FRED
Harry Potter and the Deathly Hallows: Part 1,GEORGE_9,1285,"Bloody hell, what’s the Minister of Magic doing here?",GEORGE
Harry Potter and the Deathly Hallows: Part 1,RON_17,1288,Dunno. But something tells me he didn’t come to give away the bride.,RON
Harry Potter and the Deathly Hallows: Part 1,HARRY_31,1296,"To what do we owe the pleasure, Minister?",HARRY
Harry Potter and the Deathly Hallows: Part 1,SCRIMGEOUR_2,1299,"I think we both know the answer to that question, Mr. Potter.",SCRIMGEOUR
Harry Potter and the Deathly Hallows: Part 1,HARRY_32,1304,And this would be...?,HARRY
Harry Potter and the Deathly Hallows: Part 1,SCRIMGEOUR_3,1306,"Don’t be coy, Mr. Potter. Mr. Weasley. Would you say you were close to your former Headmaster?",SCRIMGEOUR
Harry Potter and the Deathly Hallows: Part 1,RON_18,1310,Dumbledore? And me? I dunno. I reckon I was just another Weasley to him. He was always polite --,RON
Harry Potter and the Deathly Hallows: Part 1,SCRIMGEOUR_4,1314,"And you, Miss Granger? How would you characterize your relationship? (CONTINUED)",SCRIMGEOUR
Harry Potter and the Deathly Hallows: Part 1,HERMIONE_7,1321,"We were friendly, not close like Harry, but --",HERMIONE
Harry Potter and the Deathly Hallows: Part 1,HARRY_33,1324,What’s this all about?,HARRY
Harry Potter and the Deathly Hallows: Part 1,SCRIMGEOUR_5,1326,"This. Despite the fact that neither of your friends appear to have been particularly close to their recently deceased Headmaster, he saw fit to remember them in his will. Now why do you suppose that would be? Harry, Ron and Hermione exchange glances again.",SCRIMGEOUR
Harry Potter and the Deathly Hallows: Part 1,HARRY_34,1335,No idea.,HARRY
Harry Potter and the Deathly Hallows: Part 1,SCRIMGEOUR_6,1337,"Come now, you don’t expect me to believe...",SCRIMGEOUR
Harry Potter and the Deathly Hallows: Part 1,SCRIMGEOUR_7,1342,"‘Herein is set forth the Last Will and Testament of Albus Percival Wulfric Brian Dumbledore. First, to Ronald Bilius Weasley, I leave my Deluminator, a device of my own making, in the hope that -- when things seem most dark -- it will show him the light.’",SCRIMGEOUR
Harry Potter and the Deathly Hallows: Part 1,RON_19,1359,Wicked. (CONTINUED),RON
Harry Potter and the Deathly Hallows: Part 1,SCRIMGEOUR_8,1364,"‘To Miss Hermione Jean Granger, I leave my copy of The Tales of Beedle the Bard, in the hope that she will find it entertaining and instructive.’",SCRIMGEOUR
Harry Potter and the Deathly Hallows: Part 1,RON_20,1372,"Mum used to read me those! The Wizard and the Hopping Pot, Babbitty Rabbity and her Cackling Stump...",RON
Harry Potter and the Deathly Hallows: Part 1,RON_21,1378,"Oh, c’mon! Beedle’s stories are famous! Babbity Rabbitty? No...? Scrimgeour eyes Ron with mild annoyance, continues.",RON
Harry Potter and the Deathly Hallows: Part 1,SCRIMGEOUR_9,1382,"‘To Harry James Potter, I leave the Snitch he caught in his first Quidditch match at Hogwarts, as a reminder of the rewards of perseverance and skill.",SCRIMGEOUR
Harry Potter and the Deathly Hallows: Part 1,HARRY_35,1391,That’s it then?,HARRY
Harry Potter and the Deathly Hallows: Part 1,SCRIMGEOUR_10,1393,"Not quite. Dumbledore left you a second bequest: The Sword of Godric Gryffindor. Unfortunately, the Sword of Gryffindor was not Dumbledore’s to give away. As an important historical artifact, it belongs...",SCRIMGEOUR
Harry Potter and the Deathly Hallows: Part 1,HERMIONE_8,1401,To Harry! It belongs to Harry! It chose him! It came to him in the Chamber of Secrets when he most needed it! (CONTINUED),HERMIONE
Harry Potter and the Deathly Hallows: Part 1,SCRIMGEOUR_11,1409,"The sword may present itself to any worthy Gryffindor, Miss Granger. That does not make it that wizard’s property. And in any event the current whereabouts of the sword are unknown.",SCRIMGEOUR
Harry Potter and the Deathly Hallows: Part 1,HARRY_36,1416,Excuse me?,HARRY
Harry Potter and the Deathly Hallows: Part 1,SCRIMGEOUR_12,1418,"The sword is missing. (before Harry can pursue) I won’t pretend to be your friend, Mr. Potter. But I assure you I’m not your enemy.",SCRIMGEOUR
Harry Potter and the Deathly Hallows: Part 1,HARRY_37,1425,"You’ll forgive me, Minister. But it’s a little hard to tell the difference these days.",HARRY
Harry Potter and the Deathly Hallows: Part 1,HERMIONE_9,1433,"Where is your guard, sir?",HERMIONE
Harry Potter and the Deathly Hallows: Part 1,SCRIMGEOUR_13,1435,I came alone. I don’t really need them anymore...,SCRIMGEOUR
Harry Potter and the Deathly Hallows: Part 1,LUPIN_10,1457,We want you to be the godfather.,LUPIN
Harry Potter and the Deathly Hallows: Part 1,HARRY_38,1462,You mean -- But that’s brilliant -- I... don’t know what to say.,HARRY
Harry Potter and the Deathly Hallows: Part 1,LUPIN_11,1465,Say yes.,LUPIN
Harry Potter and the Deathly Hallows: Part 1,LUNA_1,1472,"Hello, Harry! LUNA LOVEGOOD approaches in the company of a cross-eyed wizard (XENOPHILIUS LOVEGOOD) with shoulder-length white hair the texture of candy floss. Both wear robes the color of egg yolk.",LUNA
Harry Potter and the Deathly Hallows: Part 1,LUNA_2,1478,"Oh, I’ve interrupted a deep thought, haven’t I? I can see it growing smaller in your eyes.",LUNA
Harry Potter and the Deathly Hallows: Part 1,HARRY_39,1482,"No, ‘course not. How are you, Luna?",HARRY
Harry Potter and the Deathly Hallows: Part 1,LUNA_3,1485,Very well. I was bitten by a garden gnome only moments ago.,LUNA
Harry Potter and the Deathly Hallows: Part 1,XENOPHILIUS LOVEGOOD_1,1489,Gnome saliva is enormously beneficial! Xenophilius Lovegood. We live just over the hill!,XENOPHILIUS LOVEGOOD
Harry Potter and the Deathly Hallows: Part 1,HARRY_40,1493,"Nice to meet you, sir. (CONTINUED)",HARRY
Harry Potter and the Deathly Hallows: Part 1,XENOPHILIUS LOVEGOOD_2,1499,"I trust you know, Mr. Potter, that we at The Quibbler, unlike those toadies at the Daily Prophet, fully supported Dumbledore during his lifetime and in his death support you just as fully.",XENOPHILIUS LOVEGOOD
Harry Potter and the Deathly Hallows: Part 1,LUNA_4,1506,"Come, Daddy. Harry doesn’t want to talk to us right now. He’s just too nice to say so. Lovegood’s eyes burn with righteousness, a TRIANGULAR EYE dangling from a chain around his neck. As Luna pulls him away, Harry glances once again across the garden.",LUNA
Harry Potter and the Deathly Hallows: Part 1,NEW ANGLE - MOMENTS LATER_1,1513,"ELPHIAS DOGE sits alone, smiling absently as he observes the happy goings-on. Then:",NEW ANGLE - MOMENTS LATER
Harry Potter and the Deathly Hallows: Part 1,HARRY_41,1516,Sir? May I sit down?,HARRY
Harry Potter and the Deathly Hallows: Part 1,ELPHIAS DOGE_1,1518,"Mr. Potter! By all means! In a nervous flutter, Doge pours Harry a goblet of champagne.",ELPHIAS DOGE
Harry Potter and the Deathly Hallows: Part 1,HARRY_42,1522,"I found what you wrote in the Daily Prophet very moving, sir. I take it you knew Professor",HARRY
Harry Potter and the Deathly Hallows: Part 1,ELPHIAS DOGE_2,1527,"I certainly knew him the longest, if you don’t count his brother Aberforth -- and somehow, people never do seem to count Aberforth.",ELPHIAS DOGE
Harry Potter and the Deathly Hallows: Part 1,HARRY_43,1532,"I never even knew he had a brother, sir.",HARRY
Harry Potter and the Deathly Hallows: Part 1,ELPHIAS DOGE_3,1535,"Yes, well, Dumbledore was always very private. Even as a boy. (CONTINUED)",ELPHIAS DOGE
Harry Potter and the Deathly Hallows: Part 1,HARRY_44,1541,"Sir, I was wondering if you’d had much contact with him before he died.",HARRY
Harry Potter and the Deathly Hallows: Part 1,ELPHIAS DOGE_4,1545,The occasional owl. Though it was strange...,ELPHIAS DOGE
Harry Potter and the Deathly Hallows: Part 1,HARRY_45,1548,"Strange, sir?",HARRY
Harry Potter and the Deathly Hallows: Part 1,ELPHIAS DOGE_5,1550,It was the owls themselves. They often arrived in distress. It was clear they’d traveled great distances in some cases.,ELPHIAS DOGE
Harry Potter and the Deathly Hallows: Part 1,HARRY_46,1555,"Could you tell me from where they’d come, sir?",HARRY
Harry Potter and the Deathly Hallows: Part 1,ELPHIAS DOGE_6,1558,"I’m afraid not. Albus’ messages mostly referenced our days together as schoolboys. They were surprisingly intimate. When he did speak of his current activities his words would turn elliptical. Still, I sensed he was under great stress. Why do you ask?",ELPHIAS DOGE
Harry Potter and the Deathly Hallows: Part 1,HARRY_47,1568,Just curious. I was... close to Professor Dumbledore.,HARRY
Harry Potter and the Deathly Hallows: Part 1,ELPHIAS DOGE_7,1571,"Well, he treasured you, Mr. Potter, I can attest to that. I can also tell you that when a person passes, it’s only natural to rue the things left unsaid, to regret the question never asked. I knew Albus nigh on 100 years, but in many ways he will always remain a riddle even to me.",ELPHIAS DOGE
Harry Potter and the Deathly Hallows: Part 1,WOMAN_1,1581,"Don’t despair, Elphias. I’m told he’s been thoroughly unriddled by Rita Skeeter. In 800 pages no less. (CONTINUED)",WOMAN
Harry Potter and the Deathly Hallows: Part 1,ELPHIAS DOGE_8,1592,"That woman is a vulture, Muriel, and you well know it.",ELPHIAS DOGE
Harry Potter and the Deathly Hallows: Part 1,MURIEL_1,1595,"Someone has to pick the bones to get at the truth. I read your obituary, Elphias. Lovely. But you did skate over some of the sticky patches in Dumbledore’s life.",MURIEL
Harry Potter and the Deathly Hallows: Part 1,ELPHIAS DOGE_9,1602,"I’m sorry you think so, Muriel. I assure you I was writing from the heart.",ELPHIAS DOGE
Harry Potter and the Deathly Hallows: Part 1,MURIEL_2,1606,"Yes, well, Rita Skeeter hasn’t made that mistake, I’m sure. Word has it someone talked to her, someone who knew the Dumbledore family well. You and I both know who that is, Elphias.",MURIEL
Harry Potter and the Deathly Hallows: Part 1,ELPHIAS DOGE_10,1613,A monstrous betrayal. I can only conclude the rumors are true and that she has become untethered.,ELPHIAS DOGE
Harry Potter and the Deathly Hallows: Part 1,HARRY_48,1617,Who are you talking about?,HARRY
Harry Potter and the Deathly Hallows: Part 1,MURIEL_3,1619,"Well, I don’t suppose it’ll be a secret once the book comes out. (relishing the moment) Bathilda Bagshot.",MURIEL
Harry Potter and the Deathly Hallows: Part 1,HARRY_49,1625,Who?,HARRY
Harry Potter and the Deathly Hallows: Part 1,MURIEL_4,1627,"Who? Bathilda Bagshot! My god, boy, she’s only the most celebrated magical historian of the last century. Don’t they read History of Magic at Hogwarts anymore? (CONTINUED)",MURIEL
Harry Potter and the Deathly Hallows: Part 1,HARRY_50,1637,"Oh, right. Slipped my mind...",HARRY
Harry Potter and the Deathly Hallows: Part 1,HARRY_51,1648,Godric’s Hollow? Bathilda Bagshot lives in Godric’s Hollow?,HARRY
Harry Potter and the Deathly Hallows: Part 1,MURIEL_5,1651,For years now. That’s where she first met Dumbledore.,MURIEL
Harry Potter and the Deathly Hallows: Part 1,HARRY_52,1654,Excuse me? You don’t mean to say,HARRY
Harry Potter and the Deathly Hallows: Part 1,MURIEL_6,1657,"Of course. The family moved there after his father killed those three Muggles. It was quite the scandal. (eyeing him) Honestly, my boy, are you sure you knew him at all?",MURIEL
Harry Potter and the Deathly Hallows: Part 1,PATRONUS_1,1672,The Ministry has fallen. The Minister of Magic is dead. They are coming... The lynx vanishes. A SCREAM shreds the silence. Then: chaos.,PATRONUS
Harry Potter and the Deathly Hallows: Part 1,ELPHIAS DOGE_11,1678,"Nice meeting you, Mr. Potter! Doge extends his hand toward Harry when -- CRACK! -- he",ELPHIAS DOGE
Harry Potter and the Deathly Hallows: Part 1,DISAPPARATES._1,1681,(CONTINUED),DISAPPARATES.
Harry Potter and the Deathly Hallows: Part 1,HERMIONE_10,1689,Ron! Ron!,HERMIONE
Harry Potter and the Deathly Hallows: Part 1,LUPIN_12,1701,"Harry! Go! Go! A HAND REACHES OUT AND GRABS HIS. He looks. It’s Hermione, clutching Ron’s hand with her other. She closes her eyes and a great WHOOSHING SOUND fills Harry’s ears. He takes one last desperate look at Ginny as he is thrown up and back in a WHIRLWIND and all goes BLACK. A HORN BLARES as...",LUPIN
Harry Potter and the Deathly Hallows: Part 1,RON_22,1713,Where are we?,RON
Harry Potter and the Deathly Hallows: Part 1,HERMIONE_11,1715,Shaftesbury Avenue. I used to come here to the theater with my mum and dad. Just popped into my head. I don’t know why...,HERMIONE
Harry Potter and the Deathly Hallows: Part 1,HERMIONE_12,1724,This way!,HERMIONE
Harry Potter and the Deathly Hallows: Part 1,HERMIONE_13,1730,We need to change.,HERMIONE
Harry Potter and the Deathly Hallows: Part 1,RON_23,1735,How the ruddy --,RON
Harry Potter and the Deathly Hallows: Part 1,HERMIONE_14,1737,Undetectable Extension Charm.,HERMIONE
Harry Potter and the Deathly Hallows: Part 1,RON_24,1739,"You’re amazing, you are.",RON
Harry Potter and the Deathly Hallows: Part 1,HERMIONE_15,1741,"Always the tone of surprise. As she gives the bag a shake, there is LOUD echoing of heavy objects, as if something has fallen.",HERMIONE
Harry Potter and the Deathly Hallows: Part 1,HERMIONE_16,1745,That’ll be the books.,HERMIONE
Harry Potter and the Deathly Hallows: Part 1,HARRY_53,1749,Do you reckon everyone’s alright at the wedding? Maybe we should --,HARRY
Harry Potter and the Deathly Hallows: Part 1,HERMIONE_17,1756,"Ron’s right. Cappuccino, please. A gum-chewing WAITRESS stands behind Harry. Ron, clueless when it comes to cappuccinos, nods to Hermione.",HERMIONE
Harry Potter and the Deathly Hallows: Part 1,RON_25,1760,What she said.,RON
Harry Potter and the Deathly Hallows: Part 1,HARRY_54,1762,Same. (CONTINUED),HARRY
Harry Potter and the Deathly Hallows: Part 1,WAITRESS_1,1767,Wicked scar.,WAITRESS
Harry Potter and the Deathly Hallows: Part 1,RON_26,1769,(as she exits) So where do we go from here? The Leaky Cauldron?,RON
Harry Potter and the Deathly Hallows: Part 1,HERMIONE_18,1773,"Too dangerous. If Voldemort’s taken over the Ministry, none of the old places are safe. The front door SQUEALS and TWO WORKMEN enter, glance idly at the trio and step to the counter.",HERMIONE
Harry Potter and the Deathly Hallows: Part 1,HARRY_55,1779,My rucksack. With all my things. I left it back at the Burrow --,HARRY
Harry Potter and the Deathly Hallows: Part 1,HARRY_56,1784,You’re joking.,HARRY
Harry Potter and the Deathly Hallows: Part 1,HERMIONE_19,1786,I’ve had the essentials packed for days. Just in case.,HERMIONE
Harry Potter and the Deathly Hallows: Part 1,RON_27,1789,By the way -- these jeans? Not my favorite. Bit tight.,RON
Harry Potter and the Deathly Hallows: Part 1,HARRY_57,1795,DOWN! The tile EXPLODES on the wall where Ron’s head had been only seconds before. A rope of green light singes Hermione’s hair.,HARRY
Harry Potter and the Deathly Hallows: Part 1,HARRY_58,1800,Stupefy! The JET of RED LIGHT hits the biggest Death Eater straight in the face and he crumples instantly. DEATH EATER #2 Expulsio! (CONTINUED),HARRY
Harry Potter and the Deathly Hallows: Part 1,HERMIONE_20,1817,Petrificus Totalus!,HERMIONE
Harry Potter and the Deathly Hallows: Part 1,HERMIONE_21,1821,Go.,HERMIONE
Harry Potter and the Deathly Hallows: Part 1,HARRY_59,1824,"Lock the door, get the lights.",HARRY
Harry Potter and the Deathly Hallows: Part 1,HARRY_60,1829,This one’s name is Rowle. He was on the Astronomy Tower the night,HARRY
